transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,revenue,month,day,day_of_week,time,part_of_day
1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,3.25,May,128,Monday,8,morning
1,8,Hell's Kitchen,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,May,128,Monday,8,morning
1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,May,128,Monday,8,morning
1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,128,Monday,8,morning
1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,3.75,May,128,Monday,8,morning
1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,128,Monday,8,morning
1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,128,Monday,8,morning
2,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,9.0,May,128,Monday,8,morning
1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,May,128,Monday,8,morning
2,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,6.5,May,128,Monday,8,morning
1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,128,Monday,8,morning
1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,128,Monday,8,morning
1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,128,Monday,8,morning
1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25,May,128,Monday,8,morning
1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,128,Monday,8,morning
1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25,May,128,Monday,8,morning
2,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,7.0,May,128,Monday,8,morning
1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25,May,128,Monday,8,morning
2,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,6.5,May,128,Monday,8,morning
1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,128,Monday,8,morning
1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,May,128,Monday,8,morning
1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,128,Monday,9,morning
1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,May,128,Monday,9,morning
1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25,May,128,Monday,9,morning
1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,May,128,Monday,9,morning
1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5,May,128,Monday,9,morning
1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5,May,128,Monday,9,morning
1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25,May,128,Monday,9,morning
1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5,May,128,Monday,9,morning
1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,128,Monday,9,morning
1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,128,Monday,9,morning
1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,128,Monday,9,morning
1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,May,128,Monday,9,morning
1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,May,128,Monday,9,morning
2,3,Astoria,75,3.5,Bakery,Pastry,Croissant,7.0,May,128,Monday,9,morning
1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,May,128,Monday,9,morning
1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,3.25,May,128,Monday,9,morning
1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,3.25,May,128,Monday,9,morning
1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,3.25,May,128,Monday,9,morning
1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,May,128,Monday,9,morning
1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,May,128,Monday,10,morning
1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,May,128,Monday,10,morning
1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,May,128,Monday,10,morning
1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5,May,128,Monday,10,morning
1,8,Hell's Kitchen,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,May,128,Monday,10,morning
1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,3.75,May,128,Monday,10,morning
1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,128,Monday,10,morning
1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,128,Monday,10,morning
1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,128,Monday,10,morning
1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,May,128,Monday,10,morning
1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,May,128,Monday,10,morning
1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,May,128,Monday,10,morning
1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,May,128,Monday,10,morning
1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25,May,128,Monday,10,morning
1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,128,Monday,10,morning
1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,May,128,Monday,10,morning
1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,May,128,Monday,10,morning
1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25,May,128,Monday,10,morning
1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,May,128,Monday,10,morning
1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,3.25,May,128,Monday,10,morning
1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,May,128,Monday,10,morning
1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,May,128,Monday,10,morning
1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25,May,128,Monday,10,morning
1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,128,Monday,10,morning
1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,3.75,May,128,Monday,10,morning
1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,May,128,Monday,10,morning
1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,May,128,Monday,11,morning
2,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,9.0,May,128,Monday,11,morning
1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,May,128,Monday,11,morning
1,8,Hell's Kitchen,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,May,128,Monday,11,morning
2,3,Astoria,75,3.5,Bakery,Pastry,Croissant,7.0,May,128,Monday,11,morning
2,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,7.5,May,128,Monday,11,morning
1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,3.75,May,128,Monday,11,morning
1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,128,Monday,11,morning
1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,May,128,Monday,11,morning
2,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,7.5,May,128,Monday,11,morning
1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,May,128,Monday,12,lunch
1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,128,Monday,12,lunch
1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,May,128,Monday,12,lunch
2,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,7.0,May,128,Monday,12,lunch
1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,128,Monday,12,lunch
1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,128,Monday,12,lunch
2,3,Astoria,77,3.0,Bakery,Scone,Oatmeal Scone,6.0,May,128,Monday,12,lunch
1,8,Hell's Kitchen,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,May,128,Monday,12,lunch
2,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,7.5,May,128,Monday,12,lunch
2,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,7.0,May,128,Monday,13,lunch
2,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,7.0,May,128,Monday,13,lunch
2,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,6.5,May,128,Monday,13,lunch
2,3,Astoria,77,3.0,Bakery,Scone,Oatmeal Scone,6.0,May,128,Monday,13,lunch
2,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,7.0,May,128,Monday,13,lunch
2,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,6.5,May,128,Monday,13,lunch
1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,May,128,Monday,13,lunch
1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,3.25,May,128,Monday,13,lunch
1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25,May,128,Monday,13,lunch
1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,May,128,Monday,13,lunch
2,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,7.0,May,128,Monday,13,lunch
1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,May,128,Monday,13,lunch
1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25,May,128,Monday,14,lunch
2,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,6.5,May,128,Monday,14,lunch
2,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,7.0,May,128,Monday,14,lunch
1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25,May,128,Monday,14,lunch
1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,3.75,May,128,Monday,14,lunch
1,8,Hell's Kitchen,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,May,128,Monday,14,lunch
2,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,6.5,May,128,Monday,14,lunch
2,3,Astoria,75,3.5,Bakery,Pastry,Croissant,7.0,May,128,Monday,14,lunch
1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,May,128,Monday,14,lunch
1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,3.25,May,128,Monday,14,lunch
2,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,7.5,May,128,Monday,14,lunch
1,8,Hell's Kitchen,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,May,128,Monday,14,lunch
1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,3.75,May,128,Monday,14,lunch
1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,128,Monday,15,lunch
1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25,May,128,Monday,15,lunch
2,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,7.0,May,128,Monday,15,lunch
1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,May,128,Monday,15,lunch
1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,3.25,May,128,Monday,15,lunch
2,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,9.0,May,128,Monday,15,lunch
1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,128,Monday,15,lunch
2,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,7.0,May,128,Monday,15,lunch
1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,3.75,May,128,Monday,15,lunch
1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,May,128,Monday,16,lunch
2,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,9.0,May,128,Monday,16,lunch
2,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,9.0,May,128,Monday,16,lunch
2,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant,7.5,May,128,Monday,16,lunch
1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,May,128,Monday,16,lunch
1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,May,128,Monday,16,lunch
1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,May,128,Monday,16,lunch
2,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,9.0,May,128,Monday,16,lunch
1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,May,128,Monday,16,lunch
1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,128,Monday,16,lunch
1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,May,128,Monday,17,lunch
1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,May,128,Monday,17,lunch
2,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,9.0,May,128,Monday,17,lunch
2,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,9.0,May,128,Monday,17,lunch
1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,May,128,Monday,17,lunch
1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,3.25,May,128,Monday,17,lunch
2,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,7.0,May,128,Monday,17,lunch
1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,128,Monday,17,lunch
2,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,7.5,May,128,Monday,17,lunch
2,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,7.5,May,128,Monday,17,lunch
2,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,7.0,May,128,Monday,18,evening
1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,128,Monday,18,evening
1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,128,Monday,18,evening
1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25,May,128,Monday,18,evening
1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,3.75,May,128,Monday,18,evening
2,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,7.5,May,128,Monday,18,evening
1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,May,128,Monday,18,evening
1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,128,Monday,19,evening
1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,May,128,Monday,19,evening
2,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,7.0,May,128,Monday,19,evening
2,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,6.5,May,128,Monday,19,evening
2,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,6.5,May,128,Monday,19,evening
1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,May,128,Monday,20,evening
1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,May,129,Tuesday,6,morning
1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,May,129,Tuesday,6,morning
1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,May,129,Tuesday,6,morning
1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,May,129,Tuesday,6,morning
1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,May,129,Tuesday,6,morning
1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,May,129,Tuesday,6,morning
1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,May,129,Tuesday,7,morning
1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5,May,129,Tuesday,7,morning
1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,129,Tuesday,7,morning
1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,May,129,Tuesday,7,morning
1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,May,129,Tuesday,7,morning
1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,May,129,Tuesday,7,morning
1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,May,129,Tuesday,7,morning
1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25,May,129,Tuesday,7,morning
1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5,May,129,Tuesday,7,morning
1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,129,Tuesday,7,morning
1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,May,129,Tuesday,7,morning
1,5,Lower Manhattan,71,4.69,Bakery,Pastry,Chocolate Croissant,4.69,May,129,Tuesday,7,morning
1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,129,Tuesday,7,morning
1,5,Lower Manhattan,76,4.38,Bakery,Biscotti,Chocolate Chip Biscotti,4.38,May,129,Tuesday,7,morning
1,5,Lower Manhattan,70,4.06,Bakery,Scone,Cranberry Scone,4.06,May,129,Tuesday,7,morning
1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5,May,129,Tuesday,7,morning
1,8,Hell's Kitchen,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,May,129,Tuesday,7,morning
1,5,Lower Manhattan,69,4.06,Bakery,Biscotti,Hazelnut Biscotti,4.06,May,129,Tuesday,7,morning
1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,May,129,Tuesday,7,morning
1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,129,Tuesday,7,morning
1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,May,129,Tuesday,8,morning
1,5,Lower Manhattan,75,4.38,Bakery,Pastry,Croissant,4.38,May,129,Tuesday,8,morning
1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,May,129,Tuesday,8,morning
1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,3.25,May,129,Tuesday,8,morning
1,5,Lower Manhattan,73,4.69,Bakery,Pastry,Almond Croissant,4.69,May,129,Tuesday,8,morning
1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,May,129,Tuesday,8,morning
1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5,May,129,Tuesday,8,morning
1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,May,129,Tuesday,8,morning
1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,May,129,Tuesday,8,morning
1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,3.25,May,129,Tuesday,8,morning
1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,May,129,Tuesday,8,morning
1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,May,129,Tuesday,8,morning
1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,May,129,Tuesday,8,morning
1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,May,129,Tuesday,8,morning
1,5,Lower Manhattan,72,4.06,Bakery,Scone,Ginger Scone,4.06,May,129,Tuesday,8,morning
1,5,Lower Manhattan,69,4.06,Bakery,Biscotti,Hazelnut Biscotti,4.06,May,129,Tuesday,8,morning
1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,3.25,May,129,Tuesday,8,morning
1,5,Lower Manhattan,76,4.38,Bakery,Biscotti,Chocolate Chip Biscotti,4.38,May,129,Tuesday,8,morning
1,5,Lower Manhattan,75,4.38,Bakery,Pastry,Croissant,4.38,May,129,Tuesday,9,morning
1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,129,Tuesday,9,morning
1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,May,129,Tuesday,9,morning
1,5,Lower Manhattan,70,4.06,Bakery,Scone,Cranberry Scone,4.06,May,129,Tuesday,9,morning
1,5,Lower Manhattan,76,4.38,Bakery,Biscotti,Chocolate Chip Biscotti,4.38,May,129,Tuesday,9,morning
1,5,Lower Manhattan,78,5.63,Bakery,Scone,Scottish Cream Scone ,5.63,May,129,Tuesday,9,morning
1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,129,Tuesday,9,morning
1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,129,Tuesday,9,morning
1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,129,Tuesday,9,morning
1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,129,Tuesday,9,morning
1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,May,129,Tuesday,9,morning
1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5,May,129,Tuesday,9,morning
1,5,Lower Manhattan,71,4.69,Bakery,Pastry,Chocolate Croissant,4.69,May,129,Tuesday,9,morning
1,5,Lower Manhattan,69,4.06,Bakery,Biscotti,Hazelnut Biscotti,4.06,May,129,Tuesday,9,morning
1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,May,129,Tuesday,9,morning
1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,May,129,Tuesday,9,morning
1,5,Lower Manhattan,72,4.06,Bakery,Scone,Ginger Scone,4.06,May,129,Tuesday,9,morning
1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,May,129,Tuesday,9,morning
1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,129,Tuesday,9,morning
1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,129,Tuesday,9,morning
1,5,Lower Manhattan,70,4.06,Bakery,Scone,Cranberry Scone,4.06,May,129,Tuesday,9,morning
1,5,Lower Manhattan,78,5.63,Bakery,Scone,Scottish Cream Scone ,5.63,May,129,Tuesday,9,morning
1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,May,129,Tuesday,9,morning
1,5,Lower Manhattan,75,4.38,Bakery,Pastry,Croissant,4.38,May,129,Tuesday,10,morning
1,5,Lower Manhattan,79,4.69,Bakery,Scone,Jumbo Savory Scone,4.69,May,129,Tuesday,10,morning
1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,129,Tuesday,10,morning
1,5,Lower Manhattan,70,4.06,Bakery,Scone,Cranberry Scone,4.06,May,129,Tuesday,10,morning
1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,129,Tuesday,10,morning
1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,May,129,Tuesday,10,morning
1,5,Lower Manhattan,76,4.38,Bakery,Biscotti,Chocolate Chip Biscotti,4.38,May,129,Tuesday,10,morning
1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,129,Tuesday,10,morning
1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,May,129,Tuesday,10,morning
1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,3.25,May,129,Tuesday,10,morning
1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5,May,129,Tuesday,10,morning
1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5,May,129,Tuesday,10,morning
1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5,May,129,Tuesday,10,morning
1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,3.25,May,129,Tuesday,10,morning
1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,129,Tuesday,10,morning
1,5,Lower Manhattan,74,4.38,Bakery,Biscotti,Ginger Biscotti,4.38,May,129,Tuesday,10,morning
1,5,Lower Manhattan,70,4.06,Bakery,Scone,Cranberry Scone,4.06,May,129,Tuesday,10,morning
1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,129,Tuesday,10,morning
1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5,May,129,Tuesday,10,morning
1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,129,Tuesday,10,morning
1,5,Lower Manhattan,78,5.63,Bakery,Scone,Scottish Cream Scone ,5.63,May,129,Tuesday,10,morning
1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,3.25,May,129,Tuesday,10,morning
1,3,Astoria,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,May,129,Tuesday,10,morning
1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,May,129,Tuesday,10,morning
1,5,Lower Manhattan,75,4.38,Bakery,Pastry,Croissant,4.38,May,129,Tuesday,10,morning
1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,May,129,Tuesday,10,morning
1,5,Lower Manhattan,72,4.06,Bakery,Scone,Ginger Scone,4.06,May,129,Tuesday,10,morning
2,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,9.0,May,129,Tuesday,10,morning
1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,May,129,Tuesday,10,morning
